ESM_IndexOutOfBounds,ESM_NullPointer,ESM_ClassCast,ESM_Arithmetic,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,Number of Bugs
1,32,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,61.0,8.0,4.0,22.0,11.0,59.0,0.0833333,0.160494,39.0,30.0,4.0,44.0,0.160494,39.0,0.0,0.0,1.0,1.0,0.0,204.0,323.0,11.0,15.0,11.0,15.0,48.0,0.0,47.0,8.0,48.0,80.0,0.0,47.0,8.0,204.0,323.0,11.0,15.0,11.0,15.0,48.0,0.0,47.0,8.0,48.0,80.0,0.0,47.0,8.0,1.0
0,25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,59.0,8.0,15.0,40.0,17.0,74.0,0.0344828,0.044335,9.0,7.0,2.0,56.0,0.044335,9.0,0.0,0.0,0.0,0.0,0.0,194.0,279.0,7.0,13.0,7.0,13.0,57.0,0.0,57.0,12.0,57.0,64.0,0.0,57.0,12.0,194.0,279.0,7.0,13.0,7.0,13.0,57.0,0.0,57.0,12.0,57.0,64.0,0.0,57.0,12.0,0.0
0,25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,59.0,8.0,15.0,39.0,15.0,72.0,0.0344828,0.0445545,9.0,7.0,2.0,56.0,0.0445545,9.0,0.0,0.0,0.0,0.0,0.0,193.0,279.0,7.0,13.0,7.0,13.0,57.0,0.0,57.0,12.0,57.0,64.0,0.0,57.0,12.0,193.0,279.0,7.0,13.0,7.0,13.0,57.0,0.0,57.0,12.0,57.0,64.0,0.0,57.0,12.0,2.0
0,381,15,0,0.29963,13.0,46.0,44.0,0.136397,0.17529,187.0,166.0,101.0,5.0,5.0,215.0,24.0,1.0,1.0,38.0,217.0,0.00561798,0.0296827,29.0,5.0,1.0,177.0,0.0296827,29.0,0.0,0.0,0.0,0.0,0.0,948.0,1371.0,4.0,77.0,4.0,77.0,179.0,0.0,177.0,0.0,179.0,519.0,0.0,177.0,0.0,948.0,1371.0,4.0,77.0,4.0,77.0,179.0,0.0,177.0,0.0,179.0,519.0,0.0,177.0,0.0,0.0
0,381,15,0,0.299852,13.0,46.0,44.0,0.136397,0.17529,187.0,166.0,101.0,5.0,5.0,215.0,24.0,1.0,1.0,38.0,217.0,0.00561798,0.0296827,29.0,5.0,1.0,177.0,0.0296827,29.0,0.0,0.0,0.0,0.0,0.0,948.0,1371.0,4.0,77.0,4.0,77.0,179.0,0.0,177.0,0.0,179.0,519.0,0.0,177.0,0.0,948.0,1371.0,4.0,77.0,4.0,77.0,179.0,0.0,177.0,0.0,179.0,519.0,0.0,177.0,0.0,1.0
0,381,15,0,0.190398,7.0,20.0,20.0,0.0915973,0.117068,121.0,107.0,101.0,5.0,5.0,214.0,23.0,1.0,1.0,39.0,217.0,0.00561798,0.0307203,29.0,5.0,1.0,177.0,0.0307203,29.0,0.0,0.0,0.0,0.0,0.0,915.0,1321.0,4.0,76.0,4.0,76.0,178.0,0.0,177.0,0.0,178.0,316.0,0.0,177.0,0.0,915.0,1321.0,4.0,76.0,4.0,76.0,178.0,0.0,177.0,0.0,178.0,316.0,0.0,177.0,0.0,0.0
0,381,15,0,0.293158,8.0,26.0,22.0,0.13771,0.171821,172.0,150.0,101.0,3.0,3.0,210.0,22.0,1.0,1.0,35.0,213.0,0.00561798,0.00568828,5.0,5.0,1.0,177.0,0.00568828,5.0,0.0,0.0,0.0,0.0,0.0,874.0,1249.0,4.0,76.0,4.0,76.0,178.0,0.0,177.0,0.0,178.0,343.0,0.0,177.0,0.0,874.0,1249.0,4.0,76.0,4.0,76.0,178.0,0.0,177.0,0.0,178.0,343.0,0.0,177.0,0.0,1.0
0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,16.0,1.0,1.0,1.0,0.0,14.0,0.0714286,0.0571429,4.0,4.0,1.0,13.0,0.05,4.0,0.0,0.0,0.0,0.0,0.0,66.0,82.0,1.0,7.0,1.0,7.0,14.0,0.0,13.0,0.0,14.0,23.0,0.0,13.0,0.0,76.0,93.0,9.0,7.0,9.0,7.0,14.0,8.0,13.0,0.0,14.0,23.0,8.0,13.0,0.0,0.0
0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,15.0,1.0,1.0,1.0,0.0,13.0,0.0769231,0.0597015,4.0,4.0,1.0,12.0,0.0519481,4.0,0.0,0.0,0.0,0.0,0.0,63.0,79.0,1.0,7.0,1.0,7.0,13.0,0.0,12.0,0.0,13.0,22.0,0.0,12.0,0.0,73.0,90.0,9.0,7.0,9.0,7.0,13.0,8.0,12.0,0.0,13.0,22.0,8.0,12.0,0.0,2.0
0,46,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,64.0,14.0,1.0,6.0,16.0,75.0,0.0166667,0.0352423,8.0,5.0,1.0,59.0,0.0352423,8.0,1.0,1.0,0.0,0.0,1.0,219.0,288.0,13.0,17.0,2.0,2.0,59.0,0.0,59.0,48.0,107.0,84.0,0.0,106.0,56.0,219.0,288.0,13.0,17.0,2.0,2.0,59.0,0.0,59.0,48.0,107.0,84.0,0.0,106.0,56.0,0.0
0,46,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,62.0,14.0,1.0,1.0,15.0,72.0,0.0172414,0.0366972,8.0,5.0,1.0,57.0,0.0366972,8.0,1.0,1.0,0.0,0.0,1.0,210.0,276.0,13.0,17.0,2.0,2.0,57.0,0.0,57.0,48.0,105.0,82.0,0.0,105.0,56.0,210.0,276.0,13.0,17.0,2.0,2.0,57.0,0.0,57.0,48.0,105.0,82.0,0.0,105.0,56.0,2.0
0,46,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,66.0,15.0,1.0,6.0,16.0,75.0,0.0169492,0.0343348,8.0,5.0,1.0,58.0,0.0343348,8.0,1.0,1.0,0.0,0.0,1.0,225.0,296.0,13.0,17.0,2.0,2.0,59.0,0.0,58.0,48.0,107.0,87.0,0.0,105.0,56.0,225.0,296.0,13.0,17.0,2.0,2.0,59.0,0.0,58.0,48.0,107.0,87.0,0.0,105.0,56.0,0.0
0,46,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,64.0,14.0,1.0,6.0,16.0,75.0,0.0166667,0.0352423,8.0,5.0,1.0,59.0,0.0352423,8.0,1.0,1.0,0.0,0.0,1.0,219.0,288.0,13.0,17.0,2.0,2.0,59.0,0.0,59.0,48.0,107.0,84.0,0.0,106.0,56.0,219.0,288.0,13.0,17.0,2.0,2.0,59.0,0.0,59.0,48.0,107.0,84.0,0.0,106.0,56.0,1.0
4,91,2,0,0.0829576,1.0,6.0,2.0,0.0694444,0.0786026,20.0,18.0,8.0,10.0,6.0,73.0,11.0,2.0,2.0,16.0,45.0,0.0384615,0.0609756,15.0,4.0,1.0,25.0,0.0609756,15.0,0.0,0.0,0.0,0.0,0.0,231.0,288.0,2.0,16.0,2.0,16.0,29.0,0.0,25.0,0.0,29.0,121.0,0.0,25.0,0.0,231.0,288.0,2.0,16.0,2.0,16.0,29.0,0.0,25.0,0.0,29.0,121.0,0.0,25.0,0.0,1.0
4,91,2,0,0.0859813,1.0,6.0,2.0,0.0732601,0.0849057,20.0,18.0,8.0,9.0,4.0,72.0,11.0,2.0,2.0,16.0,45.0,0.0384615,0.0729614,17.0,4.0,1.0,25.0,0.0729614,17.0,0.0,0.0,0.0,0.0,0.0,216.0,273.0,2.0,16.0,2.0,16.0,29.0,0.0,25.0,0.0,29.0,119.0,0.0,25.0,0.0,216.0,273.0,2.0,16.0,2.0,16.0,29.0,0.0,25.0,0.0,29.0,119.0,0.0,25.0,0.0,1.0
4,91,2,0,0.0829576,1.0,6.0,2.0,0.0694444,0.0786026,20.0,18.0,8.0,10.0,6.0,73.0,11.0,2.0,2.0,16.0,45.0,0.0384615,0.0609756,15.0,4.0,1.0,25.0,0.0609756,15.0,0.0,0.0,0.0,0.0,0.0,231.0,288.0,2.0,16.0,2.0,16.0,29.0,0.0,25.0,0.0,29.0,121.0,0.0,25.0,0.0,231.0,288.0,2.0,16.0,2.0,16.0,29.0,0.0,25.0,0.0,29.0,121.0,0.0,25.0,0.0,0.0
0,46,1,0,0.0829576,1.0,6.0,2.0,0.0694444,0.0786026,20.0,18.0,8.0,10.0,6.0,73.0,11.0,2.0,2.0,16.0,45.0,0.0384615,0.0609756,15.0,4.0,1.0,25.0,0.0609756,15.0,0.0,0.0,0.0,0.0,0.0,231.0,288.0,2.0,16.0,2.0,16.0,29.0,0.0,25.0,0.0,29.0,121.0,0.0,25.0,0.0,231.0,288.0,2.0,16.0,2.0,16.0,29.0,0.0,25.0,0.0,29.0,121.0,0.0,25.0,0.0,0.0
0,64,2,0,0.443396,2.0,3.0,3.0,0.471154,0.410714,49.0,23.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,12.0,0.0,0.0819672,5.0,0.0,0.0,4.0,0.0819672,5.0,1.0,1.0,0.0,0.0,1.0,56.0,104.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,43.0,0.0,5.0,0.0,56.0,104.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,43.0,0.0,5.0,0.0,1.0
0,64,2,0,0.443396,2.0,3.0,3.0,0.480769,0.421053,50.0,24.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,12.0,0.0,0.0806452,5.0,0.0,0.0,4.0,0.0806452,5.0,1.0,1.0,0.0,0.0,1.0,57.0,104.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,43.0,0.0,5.0,0.0,57.0,104.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,43.0,0.0,5.0,0.0,0.0
0,13,1,0,0.443396,2.0,3.0,3.0,0.480769,0.421053,50.0,24.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,12.0,0.0,0.0806452,5.0,0.0,0.0,4.0,0.0806452,5.0,1.0,1.0,0.0,0.0,1.0,57.0,104.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,43.0,0.0,5.0,0.0,57.0,104.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,43.0,0.0,5.0,0.0,0.0
0,18,1,0,0.443396,2.0,3.0,3.0,0.480769,0.421053,50.0,24.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,12.0,0.0,0.0806452,5.0,0.0,0.0,4.0,0.0806452,5.0,1.0,1.0,0.0,0.0,1.0,57.0,104.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,43.0,0.0,5.0,0.0,57.0,104.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,43.0,0.0,5.0,0.0,0.0
0,137,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,15.0,14.0,1.0,1.0,23.0,30.0,0.0,0.0492958,7.0,0.0,0.0,6.0,0.0492958,7.0,0.0,0.0,0.0,0.0,0.0,135.0,181.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,7.0,115.0,0.0,5.0,0.0,135.0,181.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,7.0,115.0,0.0,5.0,0.0,1.0
0,137,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,15.0,14.0,1.0,1.0,23.0,30.0,0.0,0.0482759,7.0,0.0,0.0,6.0,0.0482759,7.0,0.0,0.0,0.0,0.0,0.0,138.0,184.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,7.0,117.0,0.0,5.0,0.0,138.0,184.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,7.0,117.0,0.0,5.0,0.0,0.0
0,156,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,9.0,14.0,0.0,0.0172414,1.0,0.0,0.0,6.0,0.0172414,1.0,1.0,1.0,0.0,0.0,1.0,57.0,97.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,39.0,0.0,7.0,0.0,57.0,97.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,39.0,0.0,7.0,0.0,1.0
0,156,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,9.0,14.0,0.0,0.0344828,2.0,0.0,0.0,6.0,0.0344828,2.0,1.0,1.0,0.0,0.0,1.0,56.0,98.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,38.0,0.0,7.0,0.0,56.0,98.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,38.0,0.0,7.0,0.0,1.0
0,156,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,0.0,9.0,15.0,0.0,0.0289855,2.0,0.0,0.0,7.0,0.0289855,2.0,1.0,1.0,0.0,0.0,1.0,67.0,114.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,8.0,46.0,0.0,8.0,0.0,67.0,114.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,8.0,46.0,0.0,8.0,0.0,0.0
0,156,1,0,0.430493,1.0,4.0,2.0,0.44898,0.526316,22.0,20.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,38.0,49.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,22.0,0.0,6.0,0.0,38.0,49.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,22.0,0.0,6.0,0.0,1.0
0,156,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,7.0,0.0,0.0,9.0,18.0,0.0,0.0176991,2.0,0.0,0.0,10.0,0.0176991,2.0,1.0,1.0,0.0,0.0,1.0,111.0,187.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,11.0,80.0,0.0,11.0,0.0,111.0,187.0,2.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,11.0,80.0,0.0,11.0,0.0,1.0
0,156,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,9.0,14.0,0.0,0.0344828,2.0,0.0,0.0,6.0,0.0344828,2.0,1.0,1.0,0.0,0.0,1.0,56.0,98.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,38.0,0.0,7.0,0.0,56.0,98.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,38.0,0.0,7.0,0.0,0.0
0,156,1,0,0.283351,1.0,2.0,2.0,0.217021,0.217391,51.0,30.0,1.0,1.0,1.0,11.0,7.0,0.0,0.0,9.0,19.0,0.0,0.028169,4.0,0.0,0.0,11.0,0.028169,4.0,1.0,1.0,0.0,0.0,1.0,138.0,235.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,12.0,104.0,0.0,12.0,0.0,138.0,235.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,12.0,104.0,0.0,12.0,0.0,0.0
0,156,1,0,0.405063,1.0,4.0,2.0,0.44,0.512821,22.0,20.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,39.0,50.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,23.0,0.0,6.0,0.0,39.0,50.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,23.0,0.0,6.0,0.0,0.0
0,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,33.0,45.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,19.0,0.0,6.0,0.0,33.0,45.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,19.0,0.0,6.0,0.0,1.0
0,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,33.0,45.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,19.0,0.0,6.0,0.0,33.0,45.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,19.0,0.0,6.0,0.0,0.0
0,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,34.0,44.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,20.0,0.0,6.0,0.0,34.0,44.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,20.0,0.0,6.0,0.0,0.0
0,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,28.0,35.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,17.0,0.0,5.0,0.0,28.0,35.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,17.0,0.0,5.0,0.0,1.0
0,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,28.0,35.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,17.0,0.0,5.0,0.0,28.0,35.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,17.0,0.0,5.0,0.0,1.0
0,81,0,0,0.368317,1.0,2.0,2.0,0.2,0.225352,20.0,16.0,1.0,0.0,0.0,5.0,9.0,0.0,0.0,8.0,13.0,0.0,0.0273973,2.0,0.0,0.0,6.0,0.0273973,2.0,1.0,1.0,0.0,0.0,1.0,71.0,100.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,52.0,0.0,7.0,0.0,71.0,100.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,52.0,0.0,7.0,0.0,1.0
0,81,0,0,0.368317,1.0,2.0,2.0,0.2,0.225352,20.0,16.0,1.0,0.0,0.0,5.0,9.0,0.0,0.0,8.0,13.0,0.0,0.0273973,2.0,0.0,0.0,6.0,0.0273973,2.0,1.0,1.0,0.0,0.0,1.0,71.0,100.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,52.0,0.0,7.0,0.0,71.0,100.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,52.0,0.0,7.0,0.0,0.0
0,145,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,25.0,3.0,0.0,0.0,3.0,20.0,0.0,0.0223464,4.0,0.0,0.0,17.0,0.0223464,4.0,1.0,1.0,0.0,0.0,1.0,175.0,239.0,6.0,3.0,1.0,3.0,17.0,0.0,16.0,0.0,19.0,114.0,1.0,18.0,0.0,175.0,239.0,6.0,3.0,1.0,3.0,17.0,0.0,16.0,0.0,19.0,114.0,1.0,18.0,0.0,0.0
0,145,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,25.0,3.0,0.0,0.0,3.0,20.0,0.0,0.0223464,4.0,0.0,0.0,17.0,0.0223464,4.0,1.0,1.0,0.0,0.0,1.0,175.0,239.0,6.0,3.0,1.0,3.0,17.0,0.0,16.0,0.0,19.0,114.0,1.0,18.0,0.0,175.0,239.0,6.0,3.0,1.0,3.0,17.0,0.0,16.0,0.0,19.0,114.0,1.0,18.0,0.0,1.0
0,145,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,25.0,3.0,0.0,0.0,3.0,20.0,0.0,0.0113636,2.0,0.0,0.0,17.0,0.0113636,2.0,1.0,1.0,0.0,0.0,1.0,174.0,232.0,3.0,3.0,1.0,3.0,17.0,0.0,16.0,0.0,19.0,114.0,0.0,18.0,0.0,174.0,232.0,3.0,3.0,1.0,3.0,17.0,0.0,16.0,0.0,19.0,114.0,0.0,18.0,0.0,0.0
0,145,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,25.0,3.0,0.0,0.0,3.0,19.0,0.0,0.0238095,4.0,0.0,0.0,16.0,0.0238095,4.0,1.0,1.0,0.0,0.0,1.0,164.0,219.0,3.0,3.0,1.0,3.0,16.0,0.0,15.0,0.0,18.0,107.0,0.0,17.0,0.0,164.0,219.0,3.0,3.0,1.0,3.0,16.0,0.0,15.0,0.0,18.0,107.0,0.0,17.0,0.0,1.0
0,113,0,0,0.282787,2.0,5.0,5.0,0.255952,0.222222,43.0,26.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,3.0,15.0,0.0,0.0714286,9.0,0.0,0.0,13.0,0.0714286,9.0,1.0,1.0,0.0,0.0,1.0,117.0,168.0,2.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,14.0,77.0,0.0,14.0,0.0,117.0,168.0,2.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,14.0,77.0,0.0,14.0,0.0,0.0
0,113,0,0,0.211849,1.0,2.0,2.0,0.166667,0.134831,21.0,12.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,12.0,0.0,0.0631579,6.0,0.0,0.0,10.0,0.0631579,6.0,1.0,1.0,0.0,0.0,1.0,89.0,126.0,1.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,11.0,60.0,0.0,11.0,0.0,89.0,126.0,1.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,11.0,60.0,0.0,11.0,0.0,0.0
0,113,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0595238,5.0,0.0,0.0,9.0,0.0595238,5.0,1.0,1.0,0.0,0.0,1.0,79.0,109.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,10.0,53.0,0.0,10.0,0.0,79.0,109.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,10.0,53.0,0.0,10.0,0.0,2.0
0,113,0,0,0.20034,1.0,2.0,2.0,0.154412,0.125,21.0,12.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,3.0,13.0,0.0,0.0588235,6.0,0.0,0.0,11.0,0.0588235,6.0,1.0,1.0,0.0,0.0,1.0,96.0,136.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,12.0,64.0,0.0,12.0,0.0,96.0,136.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,12.0,64.0,0.0,12.0,0.0,0.0
0,113,0,0,0.291961,2.0,5.0,5.0,0.265432,0.230089,43.0,26.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,3.0,15.0,0.0,0.0661157,8.0,0.0,0.0,13.0,0.0661157,8.0,1.0,1.0,0.0,0.0,1.0,113.0,162.0,2.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,14.0,75.0,0.0,14.0,0.0,113.0,162.0,2.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,14.0,75.0,0.0,14.0,0.0,1.0
0,113,0,0,0.211849,1.0,2.0,2.0,0.166667,0.134831,21.0,12.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,12.0,0.0,0.0631579,6.0,0.0,0.0,10.0,0.0631579,6.0,1.0,1.0,0.0,0.0,1.0,89.0,126.0,1.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,11.0,60.0,0.0,11.0,0.0,89.0,126.0,1.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,11.0,60.0,0.0,11.0,0.0,1.0
0,150,0,0,0.138381,1.0,4.0,2.0,0.156463,0.20202,23.0,20.0,1.0,2.0,2.0,11.0,2.0,0.0,0.0,3.0,10.0,0.0,0.038835,4.0,0.0,0.0,8.0,0.038835,4.0,1.0,1.0,0.0,0.0,1.0,99.0,147.0,2.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,9.0,70.0,0.0,9.0,0.0,99.0,147.0,2.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,9.0,70.0,0.0,9.0,0.0,1.0
0,150,0,0,0.173333,1.0,2.0,2.0,0.152174,0.16092,21.0,14.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,87.0,138.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,70.0,0.0,7.0,0.0,87.0,138.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,70.0,0.0,7.0,0.0,1.0
0,150,0,0,0.12619,1.0,4.0,2.0,0.147436,0.190476,23.0,20.0,1.0,2.0,2.0,11.0,2.0,0.0,0.0,3.0,10.0,0.0,0.0366972,4.0,0.0,0.0,8.0,0.0366972,4.0,1.0,1.0,0.0,0.0,1.0,105.0,156.0,2.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,9.0,76.0,0.0,9.0,0.0,105.0,156.0,2.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,9.0,76.0,0.0,9.0,0.0,0.0
0,150,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0121951,1.0,0.0,0.0,6.0,0.0121951,1.0,1.0,1.0,0.0,0.0,1.0,81.0,131.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,64.0,0.0,7.0,0.0,81.0,131.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,64.0,0.0,7.0,0.0,0.0
0,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0121951,1.0,0.0,0.0,6.0,0.0121951,1.0,1.0,1.0,0.0,0.0,1.0,81.0,131.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,64.0,0.0,7.0,0.0,81.0,131.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,64.0,0.0,7.0,0.0,0.0
